elapsed_ms,t_elapsed_s,accel_mag_g
154436,154.436,0.00519716
154455,154.455,0.00519721
154473,154.473,0.00519725
154491,154.491,0.0051973
154509,154.509,0.00519734
154527,154.527,0.00519739
154545,154.545,0.00519743
154564,154.564,0.00519748
154582,154.582,0.00519752
154600,154.6,0.00519757
154618,154.618,0.00519761
154636,154.636,0.00519765
154655,154.655,0.0051977
154673,154.673,0.00519774
154691,154.691,0.00519778
154709,154.709,0.00519782
154727,154.727,0.00519786
154745,154.745,0.00519791
154764,154.764,0.00519795
154782,154.782,0.00519799
154800,154.8,0.00519803
154818,154.818,0.00519807
154836,154.836,0.00519811
154855,154.855,0.00519815
154873,154.873,0.00519819
154891,154.891,0.00519823
154909,154.909,0.00519826
154927,154.927,0.0051983
154945,154.945,0.00519834
154964,154.964,0.00519838
154982,154.982,0.00519842
155000,155,0.00519845
155018,155.018,0.00519849
155036,155.036,0.00519852
155055,155.055,0.00519856
155073,155.073,0.0051986
155091,155.091,0.00519863
155109,155.109,0.00519867
155127,155.127,0.0051987
155145,155.145,0.00519873
155164,155.164,0.00519877
155182,155.182,0.0051988
155200,155.2,0.00519884
155218,155.218,0.00519887
155236,155.236,0.0051989
155255,155.255,0.00519894
155273,155.273,0.00519897
155291,155.291,0.005199
155309,155.309,0.00519903
155327,155.327,0.00519906
155345,155.345,0.00519909
155364,155.364,0.00519912
155382,155.382,0.00519915
155400,155.4,0.00519918
155418,155.418,0.00519921
155436,155.436,0.00519924
155455,155.455,0.00519927
155473,155.473,0.0051993
155491,155.491,0.00519933
155509,155.509,0.00519935
155527,155.527,0.00519938
155545,155.545,0.00519941
155564,155.564,0.00519944
155582,155.582,0.00519946
155600,155.6,0.00519949
155618,155.618,0.00519951
155636,155.636,0.00519954
155655,155.655,0.00519957
155673,155.673,0.00519959
155691,155.691,0.00519962
155709,155.709,0.00519964
155727,155.727,0.00519966
155745,155.745,0.00519969
155764,155.764,0.00519971
155782,155.782,0.00519973
155800,155.8,0.00519976
155818,155.818,0.00519978
155836,155.836,0.0051998
155855,155.855,0.00519982
155873,155.873,0.00519985
155891,155.891,0.00519987
155909,155.909,0.00519989
155927,155.927,0.00519991
155945,155.945,0.00519993
155964,155.964,0.00519995
155982,155.982,0.00519997
156000,156,0.00519999
156018,156.018,0.0052
156036,156.036,0.00520002
156055,156.055,0.00520004
156073,156.073,0.00520006
156091,156.091,0.00520008
156109,156.109,0.0052001
156127,156.127,0.00520011
156145,156.145,0.00520013
156164,156.164,0.00520015
156182,156.182,0.00520016
156200,156.2,0.00520018
156218,156.218,0.00520019
156236,156.236,0.00520021
156255,156.255,0.00520022
156273,156.273,0.00520024
156291,156.291,0.00520025
156309,156.309,0.00520026
156327,156.327,0.00520028
156345,156.345,0.00520029
156364,156.364,0.0052003
156382,156.382,0.00520032
156400,156.4,0.00520033
156418,156.418,0.00520034
156436,156.436,0.00520035
156455,156.455,0.00520036
156473,156.473,0.00520037
156491,156.491,0.00520038
156509,156.509,0.00520039
156527,156.527,0.0052004
156545,156.545,0.00520041
156564,156.564,0.00520042
156582,156.582,0.00520043
156600,156.6,0.00520044
156618,156.618,0.00520045
156636,156.636,0.00520046
156655,156.655,0.00520047
156673,156.673,0.00520047
156691,156.691,0.00520048
156709,156.709,0.00520049
156727,156.727,0.00520049
156745,156.745,0.0052005
156764,156.764,0.0052005
156782,156.782,0.00520051
156800,156.8,0.00520051
156818,156.818,0.00520052
156836,156.836,0.00520052
156855,156.855,0.00520053
156873,156.873,0.00520053
156891,156.891,0.00520054
156909,156.909,0.00520054
156927,156.927,0.00520054
156945,156.945,0.00520054
156964,156.964,0.00520055
156982,156.982,0.00520055
157000,157,0.00520055
157018,157.018,0.00520055
157036,157.036,0.00520055
157055,157.055,0.00520055
157073,157.073,0.00520055
157091,157.091,0.00520055
157109,157.109,0.00520055
157127,157.127,0.00520055
157145,157.145,0.00520055
157164,157.164,0.00520055
157182,157.182,0.00520055
157200,157.2,0.00520055
157218,157.218,0.00520054
157236,157.236,0.00520054
157255,157.255,0.00520054
157273,157.273,0.00520053
157291,157.291,0.00520053
157309,157.309,0.00520053
157327,157.327,0.00520052
157345,157.345,0.00520052
157364,157.364,0.00520051
157382,157.382,0.00520051
157400,157.4,0.0052005
157418,157.418,0.0052005
157436,157.436,0.00520049
157455,157.455,0.00520048
157473,157.473,0.00520048
157491,157.491,0.00520047
157509,157.509,0.00520046
157527,157.527,0.00520046
157545,157.545,0.00520045
157564,157.564,0.00520044
157582,157.582,0.00520043
157600,157.6,0.00520042
157618,157.618,0.00520041
157636,157.636,0.0052004
157655,157.655,0.00520039
157673,157.673,0.00520038
157691,157.691,0.00520037
157709,157.709,0.00520036
157727,157.727,0.00520035
157745,157.745,0.00520034
157764,157.764,0.00520033
157782,157.782,0.00520031
157800,157.8,0.0052003
157818,157.818,0.00520029
157836,157.836,0.00520027
157855,157.855,0.00520026
157873,157.873,0.00520025
157891,157.891,0.00520023
157909,157.909,0.00520022
157927,157.927,0.0052002
157945,157.945,0.00520019
157964,157.964,0.00520017
157982,157.982,0.00520016
158000,158,0.00520014
158018,158.018,0.00520012
158036,158.036,0.00520011
158055,158.055,0.00520009
158073,158.073,0.00520007
158091,158.091,0.00520006
158109,158.109,0.00520004
158127,158.127,0.00520002
158145,158.145,0.0052
158164,158.164,0.00519998
158182,158.182,0.00519996
158200,158.2,0.00519994
158218,158.218,0.00519992
158236,158.236,0.0051999
158255,158.255,0.00519988
158273,158.273,0.00519986
158291,158.291,0.00519984
158309,158.309,0.00519982
158327,158.327,0.0051998
158345,158.345,0.00519977
158364,158.364,0.00519975
158382,158.382,0.00519973
158400,158.4,0.00519971
158418,158.418,0.00519968
158436,158.436,0.00519966
158455,158.455,0.00519963
158473,158.473,0.00519961
158491,158.491,0.00519958
158509,158.509,0.00519956
158527,158.527,0.00519953
158545,158.545,0.00519951
158564,158.564,0.00519948
158582,158.582,0.00519946
158600,158.6,0.00519943
158618,158.618,0.0051994
158636,158.636,0.00519938
158655,158.655,0.00519935
158673,158.673,0.00519932
158691,158.691,0.00519929
158709,158.709,0.00519926
158727,158.727,0.00519923
158745,158.745,0.00519921
158764,158.764,0.00519917
158782,158.782,0.00519914
158800,158.8,0.00519911
158818,158.818,0.00519908
158836,158.836,0.00519905
158855,158.855,0.00519902
158873,158.873,0.00519899
158891,158.891,0.00519896
158909,158.909,0.00519893
158927,158.927,0.00519889
158945,158.945,0.00519886
158964,158.964,0.00519883
158982,158.982,0.00519879
159000,159,0.00519876
159018,159.018,0.00519873
159036,159.036,0.00519869
159055,159.055,0.00519866
159073,159.073,0.00519862
159091,159.091,0.00519859
159109,159.109,0.00519855
159127,159.127,0.00519852
159145,159.145,0.00519848
159164,159.164,0.00519844
159182,159.182,0.00519841
159200,159.2,0.00519837
159218,159.218,0.00519833
159236,159.236,0.00519829
159255,159.255,0.00519825
159273,159.273,0.00519822
159291,159.291,0.00519818
159309,159.309,0.00519814
159327,159.327,0.0051981
159345,159.345,0.00519806
159364,159.364,0.00519802
159382,159.382,0.00519798
159400,159.4,0.00519794
159418,159.418,0.0051979
159436,159.436,0.00519786
159455,159.455,0.00519781
159473,159.473,0.00519777
159491,159.491,0.00519773
159509,159.509,0.00519769
159527,159.527,0.00519764
159545,159.545,0.0051976
159564,159.564,0.00519755
159582,159.582,0.00519751
159600,159.6,0.00519747
159618,159.618,0.00519742
159636,159.636,0.00519738
159655,159.655,0.00519733
159673,159.673,0.00519729
159691,159.691,0.00519724
159709,159.709,0.00519719
159727,159.727,0.00519715
159745,159.745,0.0051971
159764,159.764,0.00519705
159782,159.782,0.00519701
159800,159.8,0.00519696
159818,159.818,0.00519691
159836,159.836,0.00519686
159855,159.855,0.00519681
159873,159.873,0.00519676
159891,159.891,0.00519671
159909,159.909,0.00519666
159927,159.927,0.00519661
159945,159.945,0.00519656
159964,159.964,0.00519651
159982,159.982,0.00519646
160000,160,0.00519641
160018,160.018,0.00519636
160036,160.036,0.00519631
160055,160.055,0.00519625
160073,160.073,0.0051962
160091,160.091,0.00519615
160109,160.109,0.0051961
160127,160.127,0.00519604
160145,160.145,0.00519599
160164,160.164,0.00519593
160182,160.182,0.00519588
160200,160.2,0.00519582
160218,160.218,0.00519577
160236,160.236,0.00519571
160255,160.255,0.00519566
160273,160.273,0.0051956
160291,160.291,0.00519554
160309,160.309,0.00519549
160327,160.327,0.00519543
160345,160.345,0.00519537
160364,160.364,0.00519531
160382,160.382,0.00519526
160400,160.4,0.0051952
160418,160.418,0.00519514
160436,160.436,0.00519508
160455,160.455,0.00519502
160473,160.473,0.00519496
160491,160.491,0.0051949
160509,160.509,0.00519484
160527,160.527,0.00519478
160545,160.545,0.00519472
160564,160.564,0.00519466
160582,160.582,0.00519459
160600,160.6,0.00519453
160618,160.618,0.00519447
160636,160.636,0.00519441
160655,160.655,0.00519434
160673,160.673,0.00519428
160691,160.691,0.00519422
160709,160.709,0.00519416
160727,160.727,0.00519409
160745,160.745,0.00519403
160764,160.764,0.00519396
160782,160.782,0.0051939
160800,160.8,0.00519383
160818,160.818,0.00519377
160836,160.836,0.0051937
160855,160.855,0.00519363
160873,160.873,0.00519356
160891,160.891,0.0051935
160909,160.909,0.00519343
160927,160.927,0.00519336
160945,160.945,0.0051933
160964,160.964,0.00519323
160982,160.982,0.00519316
161000,161,0.00519309
161018,161.018,0.00519302
161036,161.036,0.00519295
161055,161.055,0.00519288
161073,161.073,0.00519281
161091,161.091,0.00519274
161109,161.109,0.00519267
161127,161.127,0.0051926
161145,161.145,0.00519253
161164,161.164,0.00519245
161182,161.182,0.00519238
161200,161.2,0.00519231
161218,161.218,0.00519224
161236,161.236,0.00519216
161255,161.255,0.00519209
161273,161.273,0.00519201
161291,161.291,0.00519194
161309,161.309,0.00519187
161327,161.327,0.00519179
161345,161.345,0.00519172
161364,161.364,0.00519164
161382,161.382,0.00519156
161400,161.4,0.00519149
161418,161.418,0.00519141
161436,161.436,0.00519134
161455,161.455,0.00519126
161473,161.473,0.00519118
161491,161.491,0.0051911
161509,161.509,0.00519103
161527,161.527,0.00519095
161545,161.545,0.00519087
161564,161.564,0.00519079
161582,161.582,0.00519071
161600,161.6,0.00519063
161618,161.618,0.00519055
161636,161.636,0.00519047
161655,161.655,0.00519039
161673,161.673,0.00519031
161691,161.691,0.00519023
161709,161.709,0.00519015
161727,161.727,0.00519007
161745,161.745,0.00518998
161764,161.764,0.0051899
161782,161.782,0.00518982
161800,161.8,0.00518973
161818,161.818,0.00518965
161836,161.836,0.00518957
161855,161.855,0.00518948
161873,161.873,0.0051894
161891,161.891,0.00518931
161909,161.909,0.00518923
161927,161.927,0.00518914
161945,161.945,0.00518906
161964,161.964,0.00518897
161982,161.982,0.00518888
162000,162,0.0051888
162018,162.018,0.00518871
162036,162.036,0.00518863
162055,162.055,0.00518853
162073,162.073,0.00518845
162091,162.091,0.00518836
162109,162.109,0.00518827
162127,162.127,0.00518818
162145,162.145,0.0051881
162164,162.164,0.005188
162182,162.182,0.00518791
162200,162.2,0.00518782
162218,162.218,0.00518773
162236,162.236,0.00518764
162255,162.255,0.00518755
162273,162.273,0.00518746
162291,162.291,0.00518737
162309,162.309,0.00518728
162327,162.327,0.00518718
162345,162.345,0.00518709
162364,162.364,0.005187
162382,162.382,0.0051869
162400,162.4,0.00518681
162418,162.418,0.00518672
162436,162.436,0.00518662
162455,162.455,0.00518653
162473,162.473,0.00518643
162491,162.491,0.00518634
162509,162.509,0.00518624
162527,162.527,0.00518615
162545,162.545,0.00518605
162564,162.564,0.00518595
162582,162.582,0.00518586
162600,162.6,0.00518576
162618,162.618,0.00518566
162636,162.636,0.00518557
162655,162.655,0.00518546
162673,162.673,0.00518537
162691,162.691,0.00518527
162709,162.709,0.00518517
162727,162.727,0.00518507
162745,162.745,0.00518497
162764,162.764,0.00518487
162782,162.782,0.00518477
162800,162.8,0.00518467
162818,162.818,0.00518457
162836,162.836,0.00518447
162855,162.855,0.00518436
162873,162.873,0.00518426
162891,162.891,0.00518416
162909,162.909,0.00518406
162927,162.927,0.00518396
162945,162.945,0.00518385
162964,162.964,0.00518375
162982,162.982,0.00518364
163000,163,0.00518354
163018,163.018,0.00518344
163036,163.036,0.00518333
163055,163.055,0.00518322
163073,163.073,0.00518312
163091,163.091,0.00518301
163109,163.109,0.00518291
163127,163.127,0.0051828
163145,163.145,0.0051827
163164,163.164,0.00518259
163182,163.182,0.00518248
163200,163.2,0.00518237
163218,163.218,0.00518226
163236,163.236,0.00518216
163255,163.255,0.00518204
163273,163.273,0.00518194
163291,163.291,0.00518183
163309,163.309,0.00518172
163327,163.327,0.00518161
163345,163.345,0.0051815
163364,163.364,0.00518139
163382,163.382,0.00518128
163400,163.4,0.00518117
163418,163.418,0.00518106
163436,163.436,0.00518094
163455,163.455,0.00518083
163473,163.473,0.00518072
163491,163.491,0.0051806
163509,163.509,0.00518049
163527,163.527,0.00518038
163545,163.545,0.00518027
163564,163.564,0.00518015
163582,163.582,0.00518003
163600,163.6,0.00517992
163618,163.618,0.00517981
163636,163.636,0.00517969
163655,163.655,0.00517957
163673,163.673,0.00517946
163691,163.691,0.00517934
163709,163.709,0.00517923
163727,163.727,0.00517911
163745,163.745,0.00517899
163764,163.764,0.00517887
163782,163.782,0.00517875
163800,163.8,0.00517864
163818,163.818,0.00517852
163836,163.836,0.0051784
163855,163.855,0.00517828
163873,163.873,0.00517816
163891,163.891,0.00517804
163909,163.909,0.00517792
163927,163.927,0.0051778
163945,163.945,0.00517768
163964,163.964,0.00517756
163982,163.982,0.00517744
164000,164,0.00517732
164018,164.018,0.00517719
164036,164.036,0.00517707
164055,164.055,0.00517695
164073,164.073,0.00517682
164091,164.091,0.0051767
164109,164.109,0.00517658
164127,164.127,0.00517646
164145,164.145,0.00517633
164164,164.164,0.0051762
164182,164.182,0.00517608
164200,164.2,0.00517595
164218,164.218,0.00517583
164236,164.236,0.00517571
164255,164.255,0.00517557
164273,164.273,0.00517545
164291,164.291,0.00517532
164309,164.309,0.0051752
164327,164.327,0.00517507
164345,164.345,0.00517494
164364,164.364,0.00517481
164382,164.382,0.00517468
164400,164.4,0.00517456
164418,164.418,0.00517443
164436,164.436,0.0051743
164455,164.455,0.00517416
164473,164.473,0.00517404
164491,164.491,0.00517391
164509,164.509,0.00517378
164527,164.527,0.00517365
164545,164.545,0.00517352
164564,164.564,0.00517338
164582,164.582,0.00517325
164600,164.6,0.00517312
164618,164.618,0.00517299
164636,164.636,0.00517286
164655,164.655,0.00517272
164673,164.673,0.00517258
164691,164.691,0.00517245
164709,164.709,0.00517232
164727,164.727,0.00517219
164745,164.745,0.00517205
164764,164.764,0.00517191
164782,164.782,0.00517178
164800,164.8,0.00517164
164818,164.818,0.00517151
164836,164.836,0.00517137
164855,164.855,0.00517123
164873,164.873,0.00517109
164891,164.891,0.00517096
164909,164.909,0.00517082
164927,164.927,0.00517068
164945,164.945,0.00517055
164964,164.964,0.0051704
164982,164.982,0.00517027
165000,165,0.00517013
165018,165.018,0.00516999
165036,165.036,0.00516985
165055,165.055,0.0051697
165073,165.073,0.00516957
165091,165.091,0.00516943
165109,165.109,0.00516929
165127,165.127,0.00516915
165145,165.145,0.00516901
165164,165.164,0.00516886
165182,165.182,0.00516872
165200,165.2,0.00516857
165218,165.218,0.00516843
165236,165.236,0.00516829
165255,165.255,0.00516814
165273,165.273,0.005168
165291,165.291,0.00516785
165309,165.309,0.00516771
165327,165.327,0.00516757
165345,165.345,0.00516742
165364,165.364,0.00516727
165382,165.382,0.00516713
165400,165.4,0.00516698
165418,165.418,0.00516684
165436,165.436,0.00516669
165455,165.455,0.00516654
165473,165.473,0.00516639
165491,165.491,0.00516625
165509,165.509,0.0051661
165527,165.527,0.00516595
165545,165.545,0.0051658
165564,165.564,0.00516565
165582,165.582,0.0051655
165600,165.6,0.00516535
165618,165.618,0.0051652
165636,165.636,0.00516506
165655,165.655,0.0051649
165673,165.673,0.00516475
165691,165.691,0.0051646
165709,165.709,0.00516445
165727,165.727,0.0051643
165745,165.745,0.00516415
165764,165.764,0.00516399
165782,165.782,0.00516384
165800,165.8,0.00516368
165818,165.818,0.00516353
165836,165.836,0.00516338
165855,165.855,0.00516322
165873,165.873,0.00516307
165891,165.891,0.00516291
165909,165.909,0.00516276
165927,165.927,0.00516261
165945,165.945,0.00516245
165964,165.964,0.00516229
165982,165.982,0.00516213
166000,166,0.00516198
166018,166.018,0.00516182
166036,166.036,0.00516167
166055,166.055,0.0051615
166073,166.073,0.00516135
166091,166.091,0.00516119
166109,166.109,0.00516103
166127,166.127,0.00516087
166145,166.145,0.00516072
166164,166.164,0.00516055
166182,166.182,0.00516039
166200,166.2,0.00516023
166218,166.218,0.00516007
166236,166.236,0.00515992
166255,166.255,0.00515975
166273,166.273,0.00515959
166291,166.291,0.00515943
166309,166.309,0.00515927
166327,166.327,0.00515911
166345,166.345,0.00515894
166364,166.364,0.00515877
166382,166.382,0.00515861
166400,166.4,0.00515845
166418,166.418,0.00515829
166436,166.436,0.00515812
166455,166.455,0.00515795
166473,166.473,0.00515779
166491,166.491,0.00515763
166509,166.509,0.00515746
166527,166.527,0.0051573
166545,166.545,0.00515713
166564,166.564,0.00515696
166582,166.582,0.00515679
166600,166.6,0.00515663
166618,166.618,0.00515646
166636,166.636,0.0051563
166655,166.655,0.00515612
166673,166.673,0.00515595
166691,166.691,0.00515579
